Name,source,Item,ItemNum,Answer
Khalid Sheikh Mohammed,Terrorist,gets nervous easily,9,3
Khalid Sheikh Mohammed,Terrorist,has an active imagination,10,3
Velupillai Prabhakaran,Terrorist,is reserved,1,4
Velupillai Prabhakaran,Terrorist,is generally trusting,2,3
Velupillai Prabhakaran,Terrorist,tends to be lazy,3,1
Velupillai Prabhakaran,Terrorist,"is relaxed, handles stress well",4,2
Velupillai Prabhakaran,Terrorist,has few artistic interests,5,2
Velupillai Prabhakaran,Terrorist,"is outgoing, sociable",6,1
Velupillai Prabhakaran,Terrorist,tends to find fault with others,7,3
Velupillai Prabhakaran,Terrorist,does a thorough job,8,5
Velupillai Prabhakaran,Terrorist,gets nervous easily,9,3
Velupillai Prabhakaran,Terrorist,has an active imagination,10,5
Yahya Sinwar,Terrorist,is reserved,1,3
Yahya Sinwar,Terrorist,is generally trusting,2,1
Yahya Sinwar,Terrorist,tends to be lazy,3,1
Yahya Sinwar,Terrorist,"is relaxed, handles stress well",4,3
Yahya Sinwar,Terrorist,has few artistic interests,5,1
Yahya Sinwar,Terrorist,"is outgoing, sociable",6,2
Yahya Sinwar,Terrorist,tends to find fault with others,7,1
Yahya Sinwar,Terrorist,does a thorough job,8,3
Yahya Sinwar,Terrorist,gets nervous easily,9,3
Yahya Sinwar,Terrorist,has an active imagination,10,4
Andreas Baader,Terrorist,is reserved,1,2
Andreas Baader,Terrorist,is generally trusting,2,1
Andreas Baader,Terrorist,tends to be lazy,3,1
Andreas Baader,Terrorist,"is relaxed, handles stress well",4,1
Andreas Baader,Terrorist,has few artistic interests,5,1
Andreas Baader,Terrorist,"is outgoing, sociable",6,1
Andreas Baader,Terrorist,tends to find fault with others,7,3
Andreas Baader,Terrorist,does a thorough job,8,5
Andreas Baader,Terrorist,gets nervous easily,9,3
Andreas Baader,Terrorist,has an active imagination,10,5
Mohamed Atta,Terrorist,is reserved,1,4
Mohamed Atta,Terrorist,is generally trusting,2,2
Mohamed Atta,Terrorist,tends to be lazy,3,1
Mohamed Atta,Terrorist,"is relaxed, handles stress well",4,1
Mohamed Atta,Terrorist,has few artistic interests,5,2
Mohamed Atta,Terrorist,"is outgoing, sociable",6,1
Mohamed Atta,Terrorist,tends to find fault with others,7,1
Mohamed Atta,Terrorist,does a thorough job,8,5
Mohamed Atta,Terrorist,gets nervous easily,9,3
Mohamed Atta,Terrorist,has an active imagination,10,3
Boris Savinkov,Terrorist,is reserved,1,3
Boris Savinkov,Terrorist,is generally trusting,2,3
Boris Savinkov,Terrorist,tends to be lazy,3,2
Boris Savinkov,Terrorist,"is relaxed, handles stress well",4,3
Boris Savinkov,Terrorist,has few artistic interests,5,2
Boris Savinkov,Terrorist,"is outgoing, sociable",6,2
Boris Savinkov,Terrorist,tends to find fault with others,7,3
Boris Savinkov,Terrorist,does a thorough job,8,5
Boris Savinkov,Terrorist,gets nervous easily,9,3
Boris Savinkov,Terrorist,has an active imagination,10,5
Salah Abdeslam,Terrorist,is reserved,1,3
Salah Abdeslam,Terrorist,is generally trusting,2,3
Salah Abdeslam,Terrorist,tends to be lazy,3,1
Salah Abdeslam,Terrorist,"is relaxed, handles stress well",4,1
Salah Abdeslam,Terrorist,has few artistic interests,5,1
Salah Abdeslam,Terrorist,"is outgoing, sociable",6,3
Salah Abdeslam,Terrorist,tends to find fault with others,7,5
Salah Abdeslam,Terrorist,does a thorough job,8,3
Salah Abdeslam,Terrorist,gets nervous easily,9,5
Salah Abdeslam,Terrorist,has an active imagination,10,3
Gudrun Ensslin,Terrorist,is reserved,1,1
Gudrun Ensslin,Terrorist,is generally trusting,2,1
Gudrun Ensslin,Terrorist,tends to be lazy,3,1
Gudrun Ensslin,Terrorist,"is relaxed, handles stress well",4,1
Gudrun Ensslin,Terrorist,has few artistic interests,5,1
Gudrun Ensslin,Terrorist,"is outgoing, sociable",6,2
Gudrun Ensslin,Terrorist,tends to find fault with others,7,2
Gudrun Ensslin,Terrorist,does a thorough job,8,5
Gudrun Ensslin,Terrorist,gets nervous easily,9,3
Gudrun Ensslin,Terrorist,has an active imagination,10,5
Luigi Lucheni,Terrorist,is reserved,1,4
Luigi Lucheni,Terrorist,is generally trusting,2,1
Luigi Lucheni,Terrorist,tends to be lazy,3,1
Luigi Lucheni,Terrorist,"is relaxed, handles stress well",4,1
Luigi Lucheni,Terrorist,has few artistic interests,5,1
Luigi Lucheni,Terrorist,"is outgoing, sociable",6,3
Luigi Lucheni,Terrorist,tends to find fault with others,7,3
Luigi Lucheni,Terrorist,does a thorough job,8,3
Luigi Lucheni,Terrorist,gets nervous easily,9,3
Luigi Lucheni,Terrorist,has an active imagination,10,5
Ramzi Yousef,Terrorist,is reserved,1,5
Ramzi Yousef,Terrorist,is generally trusting,2,1
Ramzi Yousef,Terrorist,tends to be lazy,3,1
Ramzi Yousef,Terrorist,"is relaxed, handles stress well",4,1
Ramzi Yousef,Terrorist,has few artistic interests,5,3
Ramzi Yousef,Terrorist,"is outgoing, sociable",6,1
Ramzi Yousef,Terrorist,tends to find fault with others,7,3
Ramzi Yousef,Terrorist,does a thorough job,8,5
Ramzi Yousef,Terrorist,gets nervous easily,9,4
Ramzi Yousef,Terrorist,has an active imagination,10,4
An Jung-geun,Terrorist,is reserved,1,1
An Jung-geun,Terrorist,is generally trusting,2,2
An Jung-geun,Terrorist,tends to be lazy,3,1
An Jung-geun,Terrorist,"is relaxed, handles stress well",4,2
An Jung-geun,Terrorist,has few artistic interests,5,1
An Jung-geun,Terrorist,"is outgoing, sociable",6,1
An Jung-geun,Terrorist,tends to find fault with others,7,2
An Jung-geun,Terrorist,does a thorough job,8,5
An Jung-geun,Terrorist,gets nervous easily,9,2
An Jung-geun,Terrorist,has an active imagination,10,5
Dawood Ibrahim,Terrorist,is reserved,1,4
Dawood Ibrahim,Terrorist,is generally trusting,2,1
Dawood Ibrahim,Terrorist,tends to be lazy,3,1
Dawood Ibrahim,Terrorist,"is relaxed, handles stress well",4,3
Dawood Ibrahim,Terrorist,has few artistic interests,5,2
Dawood Ibrahim,Terrorist,"is outgoing, sociable",6,3
Dawood Ibrahim,Terrorist,tends to find fault with others,7,3
Dawood Ibrahim,Terrorist,does a thorough job,8,5
Dawood Ibrahim,Terrorist,gets nervous easily,9,3
Dawood Ibrahim,Terrorist,has an active imagination,10,3
Yevno Azef,Terrorist,is reserved,1,3
Yevno Azef,Terrorist,is generally trusting,2,3
Yevno Azef,Terrorist,tends to be lazy,3,2
Yevno Azef,Terrorist,"is relaxed, handles stress well",4,3
Yevno Azef,Terrorist,has few artistic interests,5,2
Yevno Azef,Terrorist,"is outgoing, sociable",6,3
Yevno Azef,Terrorist,tends to find fault with others,7,3
Yevno Azef,Terrorist,does a thorough job,8,4
Yevno Azef,Terrorist,gets nervous easily,9,3
Yevno Azef,Terrorist,has an active imagination,10,5
Avraham Stern,Terrorist,is reserved,1,3
Avraham Stern,Terrorist,is generally trusting,2,3
Avraham Stern,Terrorist,tends to be lazy,3,1
Avraham Stern,Terrorist,"is relaxed, handles stress well",4,3
Avraham Stern,Terrorist,has few artistic interests,5,2
Avraham Stern,Terrorist,"is outgoing, sociable",6,3
Avraham Stern,Terrorist,tends to find fault with others,7,2
Avraham Stern,Terrorist,does a thorough job,8,5
Avraham Stern,Terrorist,gets nervous easily,9,3
Avraham Stern,Terrorist,has an active imagination,10,5
Assata Shakur,Terrorist,is reserved,1,2
Assata Shakur,Terrorist,is generally trusting,2,3
Assata Shakur,Terrorist,tends to be lazy,3,1
Assata Shakur,Terrorist,"is relaxed, handles stress well",4,2
Assata Shakur,Terrorist,has few artistic interests,5,1
Assata Shakur,Terrorist,"is outgoing, sociable",6,3
Assata Shakur,Terrorist,tends to find fault with others,7,2
Assata Shakur,Terrorist,does a thorough job,8,5
Assata Shakur,Terrorist,gets nervous easily,9,3
Assata Shakur,Terrorist,has an active imagination,10,5
Abdelhamid Abaaoud,Terrorist,is reserved,1,1
Abdelhamid Abaaoud,Terrorist,is generally trusting,2,2
Abdelhamid Abaaoud,Terrorist,tends to be lazy,3,3
Abdelhamid Abaaoud,Terrorist,"is relaxed, handles stress well",4,1
Abdelhamid Abaaoud,Terrorist,has few artistic interests,5,1
Abdelhamid Abaaoud,Terrorist,"is outgoing, sociable",6,5
Abdelhamid Abaaoud,Terrorist,tends to find fault with others,7,5
Abdelhamid Abaaoud,Terrorist,does a thorough job,8,4
Abdelhamid Abaaoud,Terrorist,gets nervous easily,9,5
Abdelhamid Abaaoud,Terrorist,has an active imagination,10,3
Joseph Paul Franklin,Terrorist,is reserved,1,4
Joseph Paul Franklin,Terrorist,is generally trusting,2,3
Joseph Paul Franklin,Terrorist,tends to be lazy,3,1
Joseph Paul Franklin,Terrorist,"is relaxed, handles stress well",4,3
Joseph Paul Franklin,Terrorist,has few artistic interests,5,3
Joseph Paul Franklin,Terrorist,"is outgoing, sociable",6,1
Joseph Paul Franklin,Terrorist,tends to find fault with others,7,3
Joseph Paul Franklin,Terrorist,does a thorough job,8,3
Joseph Paul Franklin,Terrorist,gets nervous easily,9,3
Joseph Paul Franklin,Terrorist,has an active imagination,10,4
Otelo Saraiva de Carvalho,Terrorist,is reserved,1,3
Otelo Saraiva de Carvalho,Terrorist,is generally trusting,2,3
Otelo Saraiva de Carvalho,Terrorist,tends to be lazy,3,1
Otelo Saraiva de Carvalho,Terrorist,"is relaxed, handles stress well",4,4
Otelo Saraiva de Carvalho,Terrorist,has few artistic interests,5,2
Otelo Saraiva de Carvalho,Terrorist,"is outgoing, sociable",6,3
Otelo Saraiva de Carvalho,Terrorist,tends to find fault with others,7,2
Otelo Saraiva de Carvalho,Terrorist,does a thorough job,8,5
Otelo Saraiva de Carvalho,Terrorist,gets nervous easily,9,3
Otelo Saraiva de Carvalho,Terrorist,has an active imagination,10,4
Marwan al-Shehhi,Terrorist,is reserved,1,4
Marwan al-Shehhi,Terrorist,is generally trusting,2,3
Marwan al-Shehhi,Terrorist,tends to be lazy,3,1
Marwan al-Shehhi,Terrorist,"is relaxed, handles stress well",4,3
Marwan al-Shehhi,Terrorist,has few artistic interests,5,1
Marwan al-Shehhi,Terrorist,"is outgoing, sociable",6,3
Marwan al-Shehhi,Terrorist,tends to find fault with others,7,3
Marwan al-Shehhi,Terrorist,does a thorough job,8,5
Marwan al-Shehhi,Terrorist,gets nervous easily,9,1
Marwan al-Shehhi,Terrorist,has an active imagination,10,3
Rodolfo Walsh,Terrorist,is reserved,1,3
Rodolfo Walsh,Terrorist,is generally trusting,2,3
Rodolfo Walsh,Terrorist,tends to be lazy,3,1
Rodolfo Walsh,Terrorist,"is relaxed, handles stress well",4,3
Rodolfo Walsh,Terrorist,has few artistic interests,5,1
Rodolfo Walsh,Terrorist,"is outgoing, sociable",6,3
Rodolfo Walsh,Terrorist,tends to find fault with others,7,3
Rodolfo Walsh,Terrorist,does a thorough job,8,5
Rodolfo Walsh,Terrorist,gets nervous easily,9,3
Rodolfo Walsh,Terrorist,has an active imagination,10,5
Abdulaziz al-Omari,Terrorist,is reserved,1,4
Abdulaziz al-Omari,Terrorist,is generally trusting,2,3
Abdulaziz al-Omari,Terrorist,tends to be lazy,3,2
Abdulaziz al-Omari,Terrorist,"is relaxed, handles stress well",4,2
Abdulaziz al-Omari,Terrorist,has few artistic interests,5,5
Abdulaziz al-Omari,Terrorist,"is outgoing, sociable",6,3
Abdulaziz al-Omari,Terrorist,tends to find fault with others,7,1
Abdulaziz al-Omari,Terrorist,does a thorough job,8,4
Abdulaziz al-Omari,Terrorist,gets nervous easily,9,3
Abdulaziz al-Omari,Terrorist,has an active imagination,10,5
Abu Qatada,Terrorist,is reserved,1,2
Abu Qatada,Terrorist,is generally trusting,2,3
Abu Qatada,Terrorist,tends to be lazy,3,2
Abu Qatada,Terrorist,"is relaxed, handles stress well",4,3
Abu Qatada,Terrorist,has few artistic interests,5,2
Abu Qatada,Terrorist,"is outgoing, sociable",6,3
Abu Qatada,Terrorist,tends to find fault with others,7,3
Abu Qatada,Terrorist,does a thorough job,8,4
Abu Qatada,Terrorist,gets nervous easily,9,3
Abu Qatada,Terrorist,has an active imagination,10,5
Khalil al-Wazir,Terrorist,is reserved,1,3
Khalil al-Wazir,Terrorist,is generally trusting,2,3
Khalil al-Wazir,Terrorist,tends to be lazy,3,1
Khalil al-Wazir,Terrorist,"is relaxed, handles stress well",4,3
Khalil al-Wazir,Terrorist,has few artistic interests,5,1
Khalil al-Wazir,Terrorist,"is outgoing, sociable",6,3
Khalil al-Wazir,Terrorist,tends to find fault with others,7,1
Khalil al-Wazir,Terrorist,does a thorough job,8,5
Khalil al-Wazir,Terrorist,gets nervous easily,9,3
Khalil al-Wazir,Terrorist,has an active imagination,10,5
Wail al-Shehri,Terrorist,is reserved,1,3
Wail al-Shehri,Terrorist,is generally trusting,2,3
Wail al-Shehri,Terrorist,tends to be lazy,3,2
Wail al-Shehri,Terrorist,"is relaxed, handles stress well",4,3
Wail al-Shehri,Terrorist,has few artistic interests,5,2
Wail al-Shehri,Terrorist,"is outgoing, sociable",6,3
Wail al-Shehri,Terrorist,tends to find fault with others,7,1
Wail al-Shehri,Terrorist,does a thorough job,8,4
Wail al-Shehri,Terrorist,gets nervous easily,9,3
Wail al-Shehri,Terrorist,has an active imagination,10,4
Waleed al-Shehri,Terrorist,is reserved,1,3
Waleed al-Shehri,Terrorist,is generally trusting,2,3
Waleed al-Shehri,Terrorist,tends to be lazy,3,1
Waleed al-Shehri,Terrorist,"is relaxed, handles stress well",4,1
Waleed al-Shehri,Terrorist,has few artistic interests,5,2
Waleed al-Shehri,Terrorist,"is outgoing, sociable",6,4
Waleed al-Shehri,Terrorist,tends to find fault with others,7,3
Waleed al-Shehri,Terrorist,does a thorough job,8,3
Waleed al-Shehri,Terrorist,gets nervous easily,9,3
Waleed al-Shehri,Terrorist,has an active imagination,10,5
Yasin Malik,Terrorist,is reserved,1,4
Yasin Malik,Terrorist,is generally trusting,2,3
Yasin Malik,Terrorist,tends to be lazy,3,1
Yasin Malik,Terrorist,"is relaxed, handles stress well",4,3
Yasin Malik,Terrorist,has few artistic interests,5,2
Yasin Malik,Terrorist,"is outgoing, sociable",6,4
Yasin Malik,Terrorist,tends to find fault with others,7,3
Yasin Malik,Terrorist,does a thorough job,8,4
Yasin Malik,Terrorist,gets nervous easily,9,3
Yasin Malik,Terrorist,has an active imagination,10,4
Luis Posada Carriles,Terrorist,is reserved,1,1
Luis Posada Carriles,Terrorist,is generally trusting,2,3
Luis Posada Carriles,Terrorist,tends to be lazy,3,1
Luis Posada Carriles,Terrorist,"is relaxed, handles stress well",4,3
Luis Posada Carriles,Terrorist,has few artistic interests,5,2
Luis Posada Carriles,Terrorist,"is outgoing, sociable",6,5
Luis Posada Carriles,Terrorist,tends to find fault with others,7,3
Luis Posada Carriles,Terrorist,does a thorough job,8,4
Luis Posada Carriles,Terrorist,gets nervous easily,9,1
Luis Posada Carriles,Terrorist,has an active imagination,10,5
Aquilino Ribeiro,Terrorist,is reserved,1,3
Aquilino Ribeiro,Terrorist,is generally trusting,2,4
Aquilino Ribeiro,Terrorist,tends to be lazy,3,2
Aquilino Ribeiro,Terrorist,"is relaxed, handles stress well",4,3
Aquilino Ribeiro,Terrorist,has few artistic interests,5,1
Aquilino Ribeiro,Terrorist,"is outgoing, sociable",6,4
Aquilino Ribeiro,Terrorist,tends to find fault with others,7,3
Aquilino Ribeiro,Terrorist,does a thorough job,8,4
Aquilino Ribeiro,Terrorist,gets nervous easily,9,3
Aquilino Ribeiro,Terrorist,has an active imagination,10,5
Abdolmalek Rigi,Terrorist,is reserved,1,3
Abdolmalek Rigi,Terrorist,is generally trusting,2,3
Abdolmalek Rigi,Terrorist,tends to be lazy,3,2
Abdolmalek Rigi,Terrorist,"is relaxed, handles stress well",4,1
Abdolmalek Rigi,Terrorist,has few artistic interests,5,2
Abdolmalek Rigi,Terrorist,"is outgoing, sociable",6,4
Abdolmalek Rigi,Terrorist,tends to find fault with others,7,1
Abdolmalek Rigi,Terrorist,does a thorough job,8,4
Abdolmalek Rigi,Terrorist,gets nervous easily,9,3
Abdolmalek Rigi,Terrorist,has an active imagination,10,5
Peter Arshinov,Terrorist,is reserved,1,4
Peter Arshinov,Terrorist,is generally trusting,2,3
Peter Arshinov,Terrorist,tends to be lazy,3,2
Peter Arshinov,Terrorist,"is relaxed, handles stress well",4,3
Peter Arshinov,Terrorist,has few artistic interests,5,1
Peter Arshinov,Terrorist,"is outgoing, sociable",6,3
Peter Arshinov,Terrorist,tends to find fault with others,7,2
Peter Arshinov,Terrorist,does a thorough job,8,4
Peter Arshinov,Terrorist,gets nervous easily,9,3
Peter Arshinov,Terrorist,has an active imagination,10,5
Abu Ali al-Anbari,Terrorist,is reserved,1,3
Abu Ali al-Anbari,Terrorist,is generally trusting,2,3
Abu Ali al-Anbari,Terrorist,tends to be lazy,3,1
Abu Ali al-Anbari,Terrorist,"is relaxed, handles stress well",4,1
Abu Ali al-Anbari,Terrorist,has few artistic interests,5,2
Abu Ali al-Anbari,Terrorist,"is outgoing, sociable",6,3
Abu Ali al-Anbari,Terrorist,tends to find fault with others,7,3
Abu Ali al-Anbari,Terrorist,does a thorough job,8,5
Abu Ali al-Anbari,Terrorist,gets nervous easily,9,1
Abu Ali al-Anbari,Terrorist,has an active imagination,10,4
Stefano Delle Chiaie,Terrorist,is reserved,1,1
Stefano Delle Chiaie,Terrorist,is generally trusting,2,2
Stefano Delle Chiaie,Terrorist,tends to be lazy,3,1
Stefano Delle Chiaie,Terrorist,"is relaxed, handles stress well",4,3
Stefano Delle Chiaie,Terrorist,has few artistic interests,5,1
Stefano Delle Chiaie,Terrorist,"is outgoing, sociable",6,1
Stefano Delle Chiaie,Terrorist,tends to find fault with others,7,2
Stefano Delle Chiaie,Terrorist,does a thorough job,8,5
Stefano Delle Chiaie,Terrorist,gets nervous easily,9,1
Stefano Delle Chiaie,Terrorist,has an active imagination,10,5
Mario Moretti,Terrorist,is reserved,1,4
Mario Moretti,Terrorist,is generally trusting,2,4
Mario Moretti,Terrorist,tends to be lazy,3,1
Mario Moretti,Terrorist,"is relaxed, handles stress well",4,2
Mario Moretti,Terrorist,has few artistic interests,5,2
Mario Moretti,Terrorist,"is outgoing, sociable",6,3
Mario Moretti,Terrorist,tends to find fault with others,7,2
Mario Moretti,Terrorist,does a thorough job,8,4
Mario Moretti,Terrorist,gets nervous easily,9,3
Mario Moretti,Terrorist,has an active imagination,10,4
Ignacy Hryniewiecki,Terrorist,is reserved,1,3
Ignacy Hryniewiecki,Terrorist,is generally trusting,2,3
Ignacy Hryniewiecki,Terrorist,tends to be lazy,3,1
Ignacy Hryniewiecki,Terrorist,"is relaxed, handles stress well",4,3
Ignacy Hryniewiecki,Terrorist,has few artistic interests,5,1
Ignacy Hryniewiecki,Terrorist,"is outgoing, sociable",6,3
Ignacy Hryniewiecki,Terrorist,tends to find fault with others,7,3
Ignacy Hryniewiecki,Terrorist,does a thorough job,8,5
Ignacy Hryniewiecki,Terrorist,gets nervous easily,9,3
Ignacy Hryniewiecki,Terrorist,has an active imagination,10,5
Eric Rudolph,Terrorist,is reserved,1,3
Eric Rudolph,Terrorist,is generally trusting,2,3
Eric Rudolph,Terrorist,tends to be lazy,3,1
Eric Rudolph,Terrorist,"is relaxed, handles stress well",4,3
Eric Rudolph,Terrorist,has few artistic interests,5,1
Eric Rudolph,Terrorist,"is outgoing, sociable",6,3
Eric Rudolph,Terrorist,tends to find fault with others,7,2
Eric Rudolph,Terrorist,does a thorough job,8,4
Eric Rudolph,Terrorist,gets nervous easily,9,3
Eric Rudolph,Terrorist,has an active imagination,10,4
Sergey Stepnyak-Kravchinsky,Terrorist,is reserved,1,3
Sergey Stepnyak-Kravchinsky,Terrorist,is generally trusting,2,4
Sergey Stepnyak-Kravchinsky,Terrorist,tends to be lazy,3,2
Sergey Stepnyak-Kravchinsky,Terrorist,"is relaxed, handles stress well",4,3
Sergey Stepnyak-Kravchinsky,Terrorist,has few artistic interests,5,1
Sergey Stepnyak-Kravchinsky,Terrorist,"is outgoing, sociable",6,2
Sergey Stepnyak-Kravchinsky,Terrorist,tends to find fault with others,7,2
Sergey Stepnyak-Kravchinsky,Terrorist,does a thorough job,8,5
Sergey Stepnyak-Kravchinsky,Terrorist,gets nervous easily,9,2
Sergey Stepnyak-Kravchinsky,Terrorist,has an active imagination,10,5
Dzhokhar Tsarnaev,Terrorist,is reserved,1,5
Dzhokhar Tsarnaev,Terrorist,is generally trusting,2,2
Dzhokhar Tsarnaev,Terrorist,tends to be lazy,3,3
Dzhokhar Tsarnaev,Terrorist,"is relaxed, handles stress well",4,1
Dzhokhar Tsarnaev,Terrorist,has few artistic interests,5,1
Dzhokhar Tsarnaev,Terrorist,"is outgoing, sociable",6,2
Dzhokhar Tsarnaev,Terrorist,tends to find fault with others,7,1
Dzhokhar Tsarnaev,Terrorist,does a thorough job,8,3
Dzhokhar Tsarnaev,Terrorist,gets nervous easily,9,5
