Abu Bakr al-Baghdadi,Terrorist,"Is original, comes up with new ideas",5,4
Abu Bakr al-Baghdadi,Terrorist,Is reserved,6,4
Abu Bakr al-Baghdadi,Terrorist,Is helpful and unselfish with others,7,3
Abu Bakr al-Baghdadi,Terrorist,Can be somewhat careless,8,3
Abu Bakr al-Baghdadi,Terrorist,"Is relaxed, handles stress well",9,4
Abu Bakr al-Baghdadi,Terrorist,Is curious about many different things,10,3
Abu Bakr al-Baghdadi,Terrorist,Is full of energy,11,4
Abu Bakr al-Baghdadi,Terrorist,Starts quarrels with others,12,5
Abu Bakr al-Baghdadi,Terrorist,Is a reliable worker,13,3
Abu Bakr al-Baghdadi,Terrorist,Can be tense,14,4
Abu Bakr al-Baghdadi,Terrorist,"Is ingenious, a deep thinker",15,3
Abu Bakr al-Baghdadi,Terrorist,Generates a lot of enthusiasm,16,4
Abu Bakr al-Baghdadi,Terrorist,Has a forgiving nature,17,1
Abu Bakr al-Baghdadi,Terrorist,Tends to be disorganized,18,5
Abu Bakr al-Baghdadi,Terrorist,Worries a lot,19,4
Abu Bakr al-Baghdadi,Terrorist,Has an active imagination,20,1
Abu Bakr al-Baghdadi,Terrorist,Tends to be quiet,21,5
Abu Bakr al-Baghdadi,Terrorist,Is generally trusting,22,4
Abu Bakr al-Baghdadi,Terrorist,Tends to be lazy,23,2
Abu Bakr al-Baghdadi,Terrorist,"Is emotionally stable, not easily upset",24,5
Abu Bakr al-Baghdadi,Terrorist,Is inventive,25,5
Abu Bakr al-Baghdadi,Terrorist,Has an assertive personality,26,5
Abu Bakr al-Baghdadi,Terrorist,Can be cold and aloof,27,5
Abu Bakr al-Baghdadi,Terrorist,Perseveres until the task is finished,28,3
Abu Bakr al-Baghdadi,Terrorist,Can be moody,29,5
Abu Bakr al-Baghdadi,Terrorist,"Values artistic, aesthetic experiences",30,5
Abu Bakr al-Baghdadi,Terrorist,"Is sometimes shy, inhibited",31,2
Abu Bakr al-Baghdadi,Terrorist,Is considerate and kind to almost everyone,32,4
Abu Bakr al-Baghdadi,Terrorist,Does things efficiently,33,5
Abu Bakr al-Baghdadi,Terrorist,Remains calm in tense situations,34,5
Abu Bakr al-Baghdadi,Terrorist,Prefers work that is routine,35,5
Abu Bakr al-Baghdadi,Terrorist,"Is outgoing, sociable",36,5
Abu Bakr al-Baghdadi,Terrorist,Is sometimes rude to others,37,4
Abu Bakr al-Baghdadi,Terrorist,Makes plans and follows through with them,38,5
Abu Bakr al-Baghdadi,Terrorist,Gets nervous easily,39,4
Abu Bakr al-Baghdadi,Terrorist,"Likes to reflect, play with ideas",40,5
Abu Bakr al-Baghdadi,Terrorist,Has few artistic interests,41,4
Abu Bakr al-Baghdadi,Terrorist,Likes to cooperate with others,42,1
Abu Bakr al-Baghdadi,Terrorist,Is easily distracted,43,4
Abu Bakr al-Baghdadi,Terrorist,"Is sophisticated in art, music, or Literature",44,4
Anders Behring Breivik,Terrorist,Is talkative,1,5
Anders Behring Breivik,Terrorist,Tends to find fault with others,2,5
Anders Behring Breivik,Terrorist,Does a thorough job,3,3
Anders Behring Breivik,Terrorist,"Is depressed, blue",4,5
Anders Behring Breivik,Terrorist,"Is original, comes up with new ideas",5,5
Anders Behring Breivik,Terrorist,Is reserved,6,4
Anders Behring Breivik,Terrorist,Is helpful and unselfish with others,7,5
Anders Behring Breivik,Terrorist,Can be somewhat careless,8,4
Anders Behring Breivik,Terrorist,"Is relaxed, handles stress well",9,5
Anders Behring Breivik,Terrorist,Is curious about many different things,10,4
Anders Behring Breivik,Terrorist,Is full of energy,11,2
Anders Behring Breivik,Terrorist,Starts quarrels with others,12,4
Anders Behring Breivik,Terrorist,Is a reliable worker,13,5
Anders Behring Breivik,Terrorist,Can be tense,14,5
Anders Behring Breivik,Terrorist,"Is ingenious, a deep thinker",15,3
Anders Behring Breivik,Terrorist,Generates a lot of enthusiasm,16,5
Anders Behring Breivik,Terrorist,Has a forgiving nature,17,1
Anders Behring Breivik,Terrorist,Tends to be disorganized,18,3
Anders Behring Breivik,Terrorist,Worries a lot,19,5
Anders Behring Breivik,Terrorist,Has an active imagination,20,4
Anders Behring Breivik,Terrorist,Tends to be quiet,21,2
Anders Behring Breivik,Terrorist,Is generally trusting,22,5
Anders Behring Breivik,Terrorist,Tends to be lazy,23,5
Anders Behring Breivik,Terrorist,"Is emotionally stable, not easily upset",24,5
Anders Behring Breivik,Terrorist,Is inventive,25,1
Anders Behring Breivik,Terrorist,Has an assertive personality,26,4
Anders Behring Breivik,Terrorist,Can be cold and aloof,27,5
Anders Behring Breivik,Terrorist,Perseveres until the task is finished,28,1
Anders Behring Breivik,Terrorist,Can be moody,29,5
Anders Behring Breivik,Terrorist,"Values artistic, aesthetic experiences",30,3
Anders Behring Breivik,Terrorist,"Is sometimes shy, inhibited",31,5
Anders Behring Breivik,Terrorist,Is considerate and kind to almost everyone,32,2
Anders Behring Breivik,Terrorist,Does things efficiently,33,5
Anders Behring Breivik,Terrorist,Remains calm in tense situations,34,5
Anders Behring Breivik,Terrorist,Prefers work that is routine,35,5
Anders Behring Breivik,Terrorist,"Is outgoing, sociable",36,5
Anders Behring Breivik,Terrorist,Is sometimes rude to others,37,5
Anders Behring Breivik,Terrorist,Makes plans and follows through with them,38,1
Anders Behring Breivik,Terrorist,Gets nervous easily,39,4
Anders Behring Breivik,Terrorist,"Likes to reflect, play with ideas",40,4
Anders Behring Breivik,Terrorist,Has few artistic interests,41,1
Anders Behring Breivik,Terrorist,Likes to cooperate with others,42,5
Anders Behring Breivik,Terrorist,Is easily distracted,43,5
Anders Behring Breivik,Terrorist,"Is sophisticated in art, music, or Literature",44,5
Stepan Bandera,Terrorist,Is talkative,1,5
Stepan Bandera,Terrorist,Tends to find fault with others,2,5
Stepan Bandera,Terrorist,Does a thorough job,3,4
Stepan Bandera,Terrorist,"Is depressed, blue",4,1
Stepan Bandera,Terrorist,"Is original, comes up with new ideas",5,3
Stepan Bandera,Terrorist,Is reserved,6,5
Stepan Bandera,Terrorist,Is helpful and unselfish with others,7,4
Stepan Bandera,Terrorist,Can be somewhat careless,8,5
Stepan Bandera,Terrorist,"Is relaxed, handles stress well",9,5
Stepan Bandera,Terrorist,Is curious about many different things,10,4
Stepan Bandera,Terrorist,Is full of energy,11,5
Stepan Bandera,Terrorist,Starts quarrels with others,12,4
Stepan Bandera,Terrorist,Is a reliable worker,13,4
Stepan Bandera,Terrorist,Can be tense,14,4
Stepan Bandera,Terrorist,"Is ingenious, a deep thinker",15,4
Stepan Bandera,Terrorist,Generates a lot of enthusiasm,16,3
Stepan Bandera,Terrorist,Has a forgiving nature,17,5
Stepan Bandera,Terrorist,Tends to be disorganized,18,3
Stepan Bandera,Terrorist,Worries a lot,19,4
Stepan Bandera,Terrorist,Has an active imagination,20,5
Stepan Bandera,Terrorist,Tends to be quiet,21,4
Stepan Bandera,Terrorist,Is generally trusting,22,3
Stepan Bandera,Terrorist,Tends to be lazy,23,5
Stepan Bandera,Terrorist,"Is emotionally stable, not easily upset",24,5
Stepan Bandera,Terrorist,Is inventive,25,5
Stepan Bandera,Terrorist,Has an assertive personality,26,5
Stepan Bandera,Terrorist,Can be cold and aloof,27,5
Stepan Bandera,Terrorist,Perseveres until the task is finished,28,5
Stepan Bandera,Terrorist,Can be moody,29,5
Stepan Bandera,Terrorist,"Values artistic, aesthetic experiences",30,3
Stepan Bandera,Terrorist,"Is sometimes shy, inhibited",31,4
Stepan Bandera,Terrorist,Is considerate and kind to almost everyone,32,3
Stepan Bandera,Terrorist,Does things efficiently,33,1
Stepan Bandera,Terrorist,Remains calm in tense situations,34,5
Stepan Bandera,Terrorist,Prefers work that is routine,35,5
Stepan Bandera,Terrorist,"Is outgoing, sociable",36,5
Stepan Bandera,Terrorist,Is sometimes rude to others,37,4
Stepan Bandera,Terrorist,Makes plans and follows through with them,38,5
Stepan Bandera,Terrorist,Gets nervous easily,39,2
Stepan Bandera,Terrorist,"Likes to reflect, play with ideas",40,4
Stepan Bandera,Terrorist,Has few artistic interests,41,4
Stepan Bandera,Terrorist,Likes to cooperate with others,42,3
Stepan Bandera,Terrorist,Is easily distracted,43,4
Stepan Bandera,Terrorist,"Is sophisticated in art, music, or Literature",44,5
Nigel Farage,Terrorist,Is talkative,1,4
Nigel Farage,Terrorist,Tends to find fault with others,2,4
Nigel Farage,Terrorist,Does a thorough job,3,5
Nigel Farage,Terrorist,"Is depressed, blue",4,5
Nigel Farage,Terrorist,"Is original, comes up with new ideas",5,5
Nigel Farage,Terrorist,Is reserved,6,2
Nigel Farage,Terrorist,Is helpful and unselfish with others,7,4
Nigel Farage,Terrorist,Can be somewhat careless,8,4
Nigel Farage,Terrorist,"Is relaxed, handles stress well",9,5
Nigel Farage,Terrorist,Is curious about many different things,10,5
Nigel Farage,Terrorist,Is full of energy,11,5
Nigel Farage,Terrorist,Starts quarrels with others,12,4
Nigel Farage,Terrorist,Is a reliable worker,13,3
Nigel Farage,Terrorist,Can be tense,14,3
Nigel Farage,Terrorist,"Is ingenious, a deep thinker",15,5
Nigel Farage,Terrorist,Generates a lot of enthusiasm,16,5
Nigel Farage,Terrorist,Has a forgiving nature,17,4
Nigel Farage,Terrorist,Tends to be disorganized,18,5
Nigel Farage,Terrorist,Worries a lot,19,4
Nigel Farage,Terrorist,Has an active imagination,20,5
Nigel Farage,Terrorist,Tends to be quiet,21,4
Nigel Farage,Terrorist,Is generally trusting,22,5
Nigel Farage,Terrorist,Tends to be lazy,23,5
Nigel Farage,Terrorist,"Is emotionally stable, not easily upset",24,5
Nigel Farage,Terrorist,Is inventive,25,1
Nigel Farage,Terrorist,Has an assertive personality,26,3
Nigel Farage,Terrorist,Can be cold and aloof,27,4
Nigel Farage,Terrorist,Perseveres until the task is finished,28,4
Nigel Farage,Terrorist,Can be moody,29,4
Nigel Farage,Terrorist,"Values artistic, aesthetic experiences",30,5
Nigel Farage,Terrorist,"Is sometimes shy, inhibited",31,3
Nigel Farage,Terrorist,Is considerate and kind to almost everyone,32,3
Nigel Farage,Terrorist,Does things efficiently,33,3
Nigel Farage,Terrorist,Remains calm in tense situations,34,4
Nigel Farage,Terrorist,Prefers work that is routine,35,4
Nigel Farage,Terrorist,"Is outgoing, sociable",36,3
Nigel Farage,Terrorist,Is sometimes rude to others,37,4
Nigel Farage,Terrorist,Makes plans and follows through with them,38,5
Nigel Farage,Terrorist,Gets nervous easily,39,2
Nigel Farage,Terrorist,"Likes to reflect, play with ideas",40,5
Nigel Farage,Terrorist,Has few artistic interests,41,4
Nigel Farage,Terrorist,Likes to cooperate with others,42,3
Nigel Farage,Terrorist,Is easily distracted,43,5
Nigel Farage,Terrorist,"Is sophisticated in art, music, or Literature",44,5
