Name,source,Item,Itemnum,Answer
Mikhail Gorbachev,NPP,Worries a lot,19,5
Mikhail Gorbachev,NPP,Has an active imagination,20,5
Mikhail Gorbachev,NPP,Tends to be quiet,21,5
Mikhail Gorbachev,NPP,Is generally trusting,22,2
Mikhail Gorbachev,NPP,Tends to be lazy,23,3
Mikhail Gorbachev,NPP,"Is emotionally stable, not easily upset",24,5
Mikhail Gorbachev,NPP,Is inventive,25,2
Mikhail Gorbachev,NPP,Has an assertive personality,26,5
Mikhail Gorbachev,NPP,Can be cold and aloof,27,5
Mikhail Gorbachev,NPP,Perseveres until the task is finished,28,4
Mikhail Gorbachev,NPP,Can be moody,29,3
Mikhail Gorbachev,NPP,"Values artistic, aesthetic experiences",30,4
Mikhail Gorbachev,NPP,"Is sometimes shy, inhibited",31,2
Mikhail Gorbachev,NPP,Is considerate and kind to almost everyone,32,3
Mikhail Gorbachev,NPP,Does things efficiently,33,5
Mikhail Gorbachev,NPP,Remains calm in tense situations,34,4
Mikhail Gorbachev,NPP,Prefers work that is routine,35,2
Mikhail Gorbachev,NPP,"Is outgoing, sociable",36,5
Mikhail Gorbachev,NPP,Is sometimes rude to others,37,4
Mikhail Gorbachev,NPP,Makes plans and follows through with them,38,1
Mikhail Gorbachev,NPP,Gets nervous easily,39,3
Mikhail Gorbachev,NPP,"Likes to reflect, play with ideas",40,4
Mikhail Gorbachev,NPP,Has few artistic interests,41,4
Mikhail Gorbachev,NPP,Likes to cooperate with others,42,4
Mikhail Gorbachev,NPP,Is easily distracted,43,3
Mikhail Gorbachev,NPP,"Is sophisticated in art, music, or Literature",44,5
Mother Teresa,NPP,Is talkative,1,3
Mother Teresa,NPP,Tends to find fault with others,2,4
Mother Teresa,NPP,Does a thorough job,3,4
Mother Teresa,NPP,"Is depressed, blue",4,4
Mother Teresa,NPP,"Is original, comes up with new ideas",5,2
Mother Teresa,NPP,Is reserved,6,2
Mother Teresa,NPP,Is helpful and unselfish with others,7,2
Mother Teresa,NPP,Can be somewhat careless,8,3
Mother Teresa,NPP,"Is relaxed, handles stress well",9,3
Mother Teresa,NPP,Is curious about many different things,10,5
Mother Teresa,NPP,Is full of energy,11,5
Mother Teresa,NPP,Starts quarrels with others,12,5
Mother Teresa,NPP,Is a reliable worker,13,4
Mother Teresa,NPP,Can be tense,14,3
Mother Teresa,NPP,"Is ingenious, a deep thinker",15,3
Mother Teresa,NPP,Generates a lot of enthusiasm,16,5
Mother Teresa,NPP,Has a forgiving nature,17,3
Mother Teresa,NPP,Tends to be disorganized,18,4
Mother Teresa,NPP,Worries a lot,19,5
Mother Teresa,NPP,Has an active imagination,20,3
Mother Teresa,NPP,Tends to be quiet,21,5
Mother Teresa,NPP,Is generally trusting,22,5
Mother Teresa,NPP,Tends to be lazy,23,3
Mother Teresa,NPP,"Is emotionally stable, not easily upset",24,5
Mother Teresa,NPP,Is inventive,25,4
Mother Teresa,NPP,Has an assertive personality,26,3
Mother Teresa,NPP,Can be cold and aloof,27,4
Mother Teresa,NPP,Perseveres until the task is finished,28,5
Mother Teresa,NPP,Can be moody,29,5
Mother Teresa,NPP,"Values artistic, aesthetic experiences",30,3
Mother Teresa,NPP,"Is sometimes shy, inhibited",31,3
Mother Teresa,NPP,Is considerate and kind to almost everyone,32,5
Mother Teresa,NPP,Does things efficiently,33,5
Mother Teresa,NPP,Remains calm in tense situations,34,4
Mother Teresa,NPP,Prefers work that is routine,35,3
Mother Teresa,NPP,"Is outgoing, sociable",36,3
Mother Teresa,NPP,Is sometimes rude to others,37,5
Mother Teresa,NPP,Makes plans and follows through with them,38,5
Mother Teresa,NPP,Gets nervous easily,39,2
Mother Teresa,NPP,"Likes to reflect, play with ideas",40,4
Mother Teresa,NPP,Has few artistic interests,41,4
Mother Teresa,NPP,Likes to cooperate with others,42,5
Mother Teresa,NPP,Is easily distracted,43,5
Mother Teresa,NPP,"Is sophisticated in art, music, or Literature",44,3
Theodore Roosevelt,NPP,Is talkative,1,5
Theodore Roosevelt,NPP,Tends to find fault with others,2,4
Theodore Roosevelt,NPP,Does a thorough job,3,4
Theodore Roosevelt,NPP,"Is depressed, blue",4,3
Theodore Roosevelt,NPP,"Is original, comes up with new ideas",5,5
Theodore Roosevelt,NPP,Is reserved,6,4
Theodore Roosevelt,NPP,Is helpful and unselfish with others,7,5
Theodore Roosevelt,NPP,Can be somewhat careless,8,3
Theodore Roosevelt,NPP,"Is relaxed, handles stress well",9,4
Theodore Roosevelt,NPP,Is curious about many different things,10,3
Theodore Roosevelt,NPP,Is full of energy,11,4
Theodore Roosevelt,NPP,Starts quarrels with others,12,5
Theodore Roosevelt,NPP,Is a reliable worker,13,3
Theodore Roosevelt,NPP,Can be tense,14,3
Theodore Roosevelt,NPP,"Is ingenious, a deep thinker",15,5
Theodore Roosevelt,NPP,Generates a lot of enthusiasm,16,5
Theodore Roosevelt,NPP,Has a forgiving nature,17,4
Theodore Roosevelt,NPP,Tends to be disorganized,18,4
Theodore Roosevelt,NPP,Worries a lot,19,4
Theodore Roosevelt,NPP,Has an active imagination,20,5
Theodore Roosevelt,NPP,Tends to be quiet,21,5
Theodore Roosevelt,NPP,Is generally trusting,22,5
Theodore Roosevelt,NPP,Tends to be lazy,23,5
Theodore Roosevelt,NPP,"Is emotionally stable, not easily upset",24,3
Theodore Roosevelt,NPP,Is inventive,25,3
Theodore Roosevelt,NPP,Has an assertive personality,26,5
Theodore Roosevelt,NPP,Can be cold and aloof,27,5
Theodore Roosevelt,NPP,Perseveres until the task is finished,28,5
Theodore Roosevelt,NPP,Can be moody,29,2
Theodore Roosevelt,NPP,"Values artistic, aesthetic experiences",30,5
Theodore Roosevelt,NPP,"Is sometimes shy, inhibited",31,2
Theodore Roosevelt,NPP,Is considerate and kind to almost everyone,32,5
Theodore Roosevelt,NPP,Does things efficiently,33,3
Theodore Roosevelt,NPP,Remains calm in tense situations,34,4
Theodore Roosevelt,NPP,Prefers work that is routine,35,4
Theodore Roosevelt,NPP,"Is outgoing, sociable",36,5
Theodore Roosevelt,NPP,Is sometimes rude to others,37,5
Theodore Roosevelt,NPP,Makes plans and follows through with them,38,5
Theodore Roosevelt,NPP,Gets nervous easily,39,4
Theodore Roosevelt,NPP,"Likes to reflect, play with ideas",40,5
Theodore Roosevelt,NPP,Has few artistic interests,41,2
Theodore Roosevelt,NPP,Likes to cooperate with others,42,3
Theodore Roosevelt,NPP,Is easily distracted,43,3
Theodore Roosevelt,NPP,"Is sophisticated in art, music, or Literature",44,5
Jimmy Carter,NPP,Is talkative,1,3
Jimmy Carter,NPP,Tends to find fault with others,2,4
Jimmy Carter,NPP,Does a thorough job,3,5
Jimmy Carter,NPP,"Is depressed, blue",4,5
Jimmy Carter,NPP,"Is original, comes up with new ideas",5,5
Jimmy Carter,NPP,Is reserved,6,4
Jimmy Carter,NPP,Is helpful and unselfish with others,7,5
Jimmy Carter,NPP,Can be somewhat careless,8,2
Jimmy Carter,NPP,"Is relaxed, handles stress well",9,3
Jimmy Carter,NPP,Is curious about many different things,10,4
Jimmy Carter,NPP,Is full of energy,11,5
Jimmy Carter,NPP,Starts quarrels with others,12,3
Jimmy Carter,NPP,Is a reliable worker,13,2
Jimmy Carter,NPP,Can be tense,14,3
Jimmy Carter,NPP,"Is ingenious, a deep thinker",15,5
Jimmy Carter,NPP,Generates a lot of enthusiasm,16,5
Jimmy Carter,NPP,Has a forgiving nature,17,2
Jimmy Carter,NPP,Tends to be disorganized,18,4
Jimmy Carter,NPP,Worries a lot,19,3
Jimmy Carter,NPP,Has an active imagination,20,5
Jimmy Carter,NPP,Tends to be quiet,21,3
Jimmy Carter,NPP,Is generally trusting,22,5
Jimmy Carter,NPP,Tends to be lazy,23,3
Jimmy Carter,NPP,"Is emotionally stable, not easily upset",24,5
Jimmy Carter,NPP,Is inventive,25,5
Jimmy Carter,NPP,Has an assertive personality,26,3
Jimmy Carter,NPP,Can be cold and aloof,27,4
Jimmy Carter,NPP,Perseveres until the task is finished,28,5
Jimmy Carter,NPP,Can be moody,29,4
Jimmy Carter,NPP,"Values artistic, aesthetic experiences",30,5
Jimmy Carter,NPP,"Is sometimes shy, inhibited",31,3
Jimmy Carter,NPP,Is considerate and kind to almost everyone,32,2
Jimmy Carter,NPP,Does things efficiently,33,2
Jimmy Carter,NPP,Remains calm in tense situations,34,5
Jimmy Carter,NPP,Prefers work that is routine,35,5
Jimmy Carter,NPP,"Is outgoing, sociable",36,3
Jimmy Carter,NPP,Is sometimes rude to others,37,5
Jimmy Carter,NPP,Makes plans and follows through with them,38,4
Jimmy Carter,NPP,Gets nervous easily,39,3
Jimmy Carter,NPP,"Likes to reflect, play with ideas",40,4
Jimmy Carter,NPP,Has few artistic interests,41,3
Jimmy Carter,NPP,Likes to cooperate with others,42,3
Jimmy Carter,NPP,Is easily distracted,43,3
Jimmy Carter,NPP,"Is sophisticated in art, music, or Literature",44,4
Woodrow Wilson,NPP,Is talkative,1,3
Woodrow Wilson,NPP,Tends to find fault with others,2,5
Woodrow Wilson,NPP,Does a thorough job,3,3
Woodrow Wilson,NPP,"Is depressed, blue",4,4
Woodrow Wilson,NPP,"Is original, comes up with new ideas",5,3
Woodrow Wilson,NPP,Is reserved,6,5
Woodrow Wilson,NPP,Is helpful and unselfish with others,7,5
Woodrow Wilson,NPP,Can be somewhat careless,8,4
Woodrow Wilson,NPP,"Is relaxed, handles stress well",9,4
Woodrow Wilson,NPP,Is curious about many different things,10,5
Woodrow Wilson,NPP,Is full of energy,11,5
Woodrow Wilson,NPP,Starts quarrels with others,12,3
Woodrow Wilson,NPP,Is a reliable worker,13,5
Woodrow Wilson,NPP,Can be tense,14,3
Woodrow Wilson,NPP,"Is ingenious, a deep thinker",15,5
Woodrow Wilson,NPP,Generates a lot of enthusiasm,16,4
Woodrow Wilson,NPP,Has a forgiving nature,17,5
Woodrow Wilson,NPP,Tends to be disorganized,18,5
Woodrow Wilson,NPP,Worries a lot,19,5
Woodrow Wilson,NPP,Has an active imagination,20,5
Woodrow Wilson,NPP,Tends to be quiet,21,4
Woodrow Wilson,NPP,Is generally trusting,22,5
Woodrow Wilson,NPP,Tends to be lazy,23,5
Woodrow Wilson,NPP,"Is emotionally stable, not easily upset",24,4
Woodrow Wilson,NPP,Is inventive,25,5
Woodrow Wilson,NPP,Has an assertive personality,26,3
Woodrow Wilson,NPP,Can be cold and aloof,27,3
Woodrow Wilson,NPP,Perseveres until the task is finished,28,4
Woodrow Wilson,NPP,Can be moody,29,3
Woodrow Wilson,NPP,"Values artistic, aesthetic experiences",30,4
Woodrow Wilson,NPP,"Is sometimes shy, inhibited",31,5
Woodrow Wilson,NPP,Is considerate and kind to almost everyone,32,3
Woodrow Wilson,NPP,Does things efficiently,33,4
Woodrow Wilson,NPP,Remains calm in tense situations,34,4
Woodrow Wilson,NPP,Prefers work that is routine,35,5
Woodrow Wilson,NPP,"Is outgoing, sociable",36,5
Woodrow Wilson,NPP,Is sometimes rude to others,37,3
Woodrow Wilson,NPP,Makes plans and follows through with them,38,5
Woodrow Wilson,NPP,Gets nervous easily,39,2
Woodrow Wilson,NPP,"Likes to reflect, play with ideas",40,3
Woodrow Wilson,NPP,Has few artistic interests,41,2
Woodrow Wilson,NPP,Likes to cooperate with others,42,3
Woodrow Wilson,NPP,Is easily distracted,43,4
Woodrow Wilson,NPP,"Is sophisticated in art, music, or Literature",44,4
Kofi Annan,NPP,Is talkative,1,4
Kofi Annan,NPP,Tends to find fault with others,2,3
Kofi Annan,NPP,Does a thorough job,3,5
Kofi Annan,NPP,"Is depressed, blue",4,5
Kofi Annan,NPP,"Is original, comes up with new ideas",5,5
Kofi Annan,NPP,Is reserved,6,1
Kofi Annan,NPP,Is helpful and unselfish with others,7,5
Kofi Annan,NPP,Can be somewhat careless,8,4
Kofi Annan,NPP,"Is relaxed, handles stress well",9,4
Kofi Annan,NPP,Is curious about many different things,10,5
Kofi Annan,NPP,Is full of energy,11,3
Kofi Annan,NPP,Starts quarrels with others,12,5
Kofi Annan,NPP,Is a reliable worker,13,3
Kofi Annan,NPP,Can be tense,14,5
Kofi Annan,NPP,"Is ingenious, a deep thinker",15,2
Kofi Annan,NPP,Generates a lot of enthusiasm,16,5
Kofi Annan,NPP,Has a forgiving nature,17,5
Kofi Annan,NPP,Tends to be disorganized,18,3
Kofi Annan,NPP,Worries a lot,19,2
Kofi Annan,NPP,Has an active imagination,20,5
Kofi Annan,NPP,Tends to be quiet,21,4
Kofi Annan,NPP,Is generally trusting,22,3
Kofi Annan,NPP,Tends to be lazy,23,5
Kofi Annan,NPP,"Is emotionally stable, not easily upset",24,5
Kofi Annan,NPP,Is inventive,25,2
Kofi Annan,NPP,Has an assertive personality,26,5
Kofi Annan,NPP,Can be cold and aloof,27,4
Kofi Annan,NPP,Perseveres until the task is finished,28,5
Kofi Annan,NPP,Can be moody,29,3
Kofi Annan,NPP,"Values artistic, aesthetic experiences",30,4
Kofi Annan,NPP,"Is sometimes shy, inhibited",31,5
Kofi Annan,NPP,Is considerate and kind to almost everyone,32,5
Kofi Annan,NPP,Does things efficiently,33,5
Kofi Annan,NPP,Remains calm in tense situations,34,4
Kofi Annan,NPP,Prefers work that is routine,35,4
Kofi Annan,NPP,"Is outgoing, sociable",36,5
Kofi Annan,NPP,Is sometimes rude to others,37,5
Kofi Annan,NPP,Makes plans and follows through with them,38,5
Kofi Annan,NPP,Gets nervous easily,39,5
Kofi Annan,NPP,"Likes to reflect, play with ideas",40,3
Kofi Annan,NPP,Has few artistic interests,41,2
Kofi Annan,NPP,Likes to cooperate with others,42,5
Kofi Annan,NPP,Is easily distracted,43,2
Kofi Annan,NPP,"Is sophisticated in art, music, or Literature",44,2
Lech Wałęsa,NPP,Is talkative,1,5
Lech Wałęsa,NPP,Tends to find fault with others,2,3
Lech Wałęsa,NPP,Does a thorough job,3,3
Lech Wałęsa,NPP,"Is depressed, blue",4,3
Lech Wałęsa,NPP,"Is original, comes up with new ideas",5,3
Lech Wałęsa,NPP,Is reserved,6,4
Lech Wałęsa,NPP,Is helpful and unselfish with others,7,5
Lech Wałęsa,NPP,Can be somewhat careless,8,3
Lech Wałęsa,NPP,"Is relaxed, handles stress well",9,5
Lech Wałęsa,NPP,Is curious about many different things,10,1
Lech Wałęsa,NPP,Is full of energy,11,2
Lech Wałęsa,NPP,Starts quarrels with others,12,4
Lech Wałęsa,NPP,Is a reliable worker,13,4
Lech Wałęsa,NPP,Can be tense,14,5
Lech Wałęsa,NPP,"Is ingenious, a deep thinker",15,4
Lech Wałęsa,NPP,Generates a lot of enthusiasm,16,4
Lech Wałęsa,NPP,Has a forgiving nature,17,5
Lech Wałęsa,NPP,Tends to be disorganized,18,5
Lech Wałęsa,NPP,Worries a lot,19,5
Lech Wałęsa,NPP,Has an active imagination,20,5
Lech Wałęsa,NPP,Tends to be quiet,21,3
Lech Wałęsa,NPP,Is generally trusting,22,5
Lech Wałęsa,NPP,Tends to be lazy,23,1
Lech Wałęsa,NPP,"Is emotionally stable, not easily upset",24,5
Lech Wałęsa,NPP,Is inventive,25,5
Lech Wałęsa,NPP,Has an assertive personality,26,5
Lech Wałęsa,NPP,Can be cold and aloof,27,4
Lech Wałęsa,NPP,Perseveres until the task is finished,28,5
Lech Wałęsa,NPP,Can be moody,29,4
Lech Wałęsa,NPP,"Values artistic, aesthetic experiences",30,4
Lech Wałęsa,NPP,"Is sometimes shy, inhibited",31,5
Lech Wałęsa,NPP,Is considerate and kind to almost everyone,32,4
Lech Wałęsa,NPP,Does things efficiently,33,3
Lech Wałęsa,NPP,Remains calm in tense situations,34,4
Lech Wałęsa,NPP,Prefers work that is routine,35,5
Lech Wałęsa,NPP,"Is outgoing, sociable",36,5
Lech Wałęsa,NPP,Is sometimes rude to others,37,5
Lech Wałęsa,NPP,Makes plans and follows through with them,38,5
Lech Wałęsa,NPP,Gets nervous easily,39,4
Lech Wałęsa,NPP,"Likes to reflect, play with ideas",40,5
Lech Wałęsa,NPP,Has few artistic interests,41,5
Lech Wałęsa,NPP,Likes to cooperate with others,42,4
Lech Wałęsa,NPP,Is easily distracted,43,3
Lech Wałęsa,NPP,"Is sophisticated in art, music, or Literature",44,1
Tenzin Gyatso,NPP,Is talkative,1,5
Tenzin Gyatso,NPP,Tends to find fault with others,2,3
Tenzin Gyatso,NPP,Does a thorough job,3,4
Tenzin Gyatso,NPP,"Is depressed, blue",4,5
Tenzin Gyatso,NPP,"Is original, comes up with new ideas",5,5
Tenzin Gyatso,NPP,Is reserved,6,3
Tenzin Gyatso,NPP,Is helpful and unselfish with others,7,4
Tenzin Gyatso,NPP,Can be somewhat careless,8,5
Tenzin Gyatso,NPP,"Is relaxed, handles stress well",9,5
Tenzin Gyatso,NPP,Is curious about many different things,10,4
Tenzin Gyatso,NPP,Is full of energy,11,4
Tenzin Gyatso,NPP,Starts quarrels with others,12,4
Tenzin Gyatso,NPP,Is a reliable worker,13,4
Tenzin Gyatso,NPP,Can be tense,14,3
Tenzin Gyatso,NPP,"Is ingenious, a deep thinker",15,4
Tenzin Gyatso,NPP,Generates a lot of enthusiasm,16,5
Tenzin Gyatso,NPP,Has a forgiving nature,17,5
Tenzin Gyatso,NPP,Tends to be disorganized,18,4
Tenzin Gyatso,NPP,Worries a lot,19,3
Tenzin Gyatso,NPP,Has an active imagination,20,5
Tenzin Gyatso,NPP,Tends to be quiet,21,3
Tenzin Gyatso,NPP,Is generally trusting,22,1
Tenzin Gyatso,NPP,Tends to be lazy,23,5
Tenzin Gyatso,NPP,"Is emotionally stable, not easily upset",24,3
Tenzin Gyatso,NPP,Is inventive,25,5
Tenzin Gyatso,NPP,Has an assertive personality,26,4
Tenzin Gyatso,NPP,Can be cold and aloof,27,2
Tenzin Gyatso,NPP,Perseveres until the task is finished,28,5
Tenzin Gyatso,NPP,Can be moody,29,5
Tenzin Gyatso,NPP,"Values artistic, aesthetic experiences",30,5
Tenzin Gyatso,NPP,"Is sometimes shy, inhibited",31,4
Tenzin Gyatso,NPP,Is considerate and kind to almost everyone,32,5
Tenzin Gyatso,NPP,Does things efficiently,33,4
Tenzin Gyatso,NPP,Remains calm in tense situations,34,4
Tenzin Gyatso,NPP,Prefers work that is routine,35,3
Tenzin Gyatso,NPP,"Is outgoing, sociable",36,5
Tenzin Gyatso,NPP,Is sometimes rude to others,37,5
Tenzin Gyatso,NPP,Makes plans and follows through with them,38,5
Tenzin Gyatso,NPP,Gets nervous easily,39,5
Tenzin Gyatso,NPP,"Likes to reflect, play with ideas",40,3
Tenzin Gyatso,NPP,Has few artistic interests,41,5
Tenzin Gyatso,NPP,Likes to cooperate with others,42,2
Tenzin Gyatso,NPP,Is easily distracted,43,3
Tenzin Gyatso,NPP,"Is sophisticated in art, music, or Literature",44,5
Aung San Suu Kyi,NPP,Is talkative,1,4
Aung San Suu Kyi,NPP,Tends to find fault with others,2,3
Aung San Suu Kyi,NPP,Does a thorough job,3,4
Aung San Suu Kyi,NPP,"Is depressed, blue",4,4
Aung San Suu Kyi,NPP,"Is original, comes up with new ideas",5,3
Aung San Suu Kyi,NPP,Is reserved,6,2
Aung San Suu Kyi,NPP,Is helpful and unselfish with others,7,5
Aung San Suu Kyi,NPP,Can be somewhat careless,8,3
Aung San Suu Kyi,NPP,"Is relaxed, handles stress well",9,3
Aung San Suu Kyi,NPP,Is curious about many different things,10,3
