Name,source,Item,Itemnum,Answer
Osama bin Laden,Terrorist,Remains calm in tense situations,34,5
Osama bin Laden,Terrorist,Prefers work that is routine,35,5
Osama bin Laden,Terrorist,"Is outgoing, sociable",36,5
Osama bin Laden,Terrorist,Is sometimes rude to others,37,5
Osama bin Laden,Terrorist,Makes plans and follows through with them,38,5
Osama bin Laden,Terrorist,Gets nervous easily,39,5
Osama bin Laden,Terrorist,"Likes to reflect, play with ideas",40,5
Osama bin Laden,Terrorist,Has few artistic interests,41,5
Osama bin Laden,Terrorist,Likes to cooperate with others,42,5
Osama bin Laden,Terrorist,Is easily distracted,43,5
Osama bin Laden,Terrorist,"Is sophisticated in art, music, or Literature",44,4
Abu Bakr al-Baghdadi,Terrorist,Is talkative,1,4
Abu Bakr al-Baghdadi,Terrorist,Tends to find fault with others,2,4
Abu Bakr al-Baghdadi,Terrorist,Does a thorough job,3,5
Abu Bakr al-Baghdadi,Terrorist,"Is depressed, blue",4,5
Abu Bakr al-Baghdadi,Terrorist,"Is original, comes up with new ideas",5,3
Abu Bakr al-Baghdadi,Terrorist,Is reserved,6,3
Abu Bakr al-Baghdadi,Terrorist,Is helpful and unselfish with others,7,5
Abu Bakr al-Baghdadi,Terrorist,Can be somewhat careless,8,4
Abu Bakr al-Baghdadi,Terrorist,"Is relaxed, handles stress well",9,4
Abu Bakr al-Baghdadi,Terrorist,Is curious about many different things,10,4
Abu Bakr al-Baghdadi,Terrorist,Is full of energy,11,5
Abu Bakr al-Baghdadi,Terrorist,Starts quarrels with others,12,5
Abu Bakr al-Baghdadi,Terrorist,Is a reliable worker,13,5
Abu Bakr al-Baghdadi,Terrorist,Can be tense,14,1
Abu Bakr al-Baghdadi,Terrorist,"Is ingenious, a deep thinker",15,4
Abu Bakr al-Baghdadi,Terrorist,Generates a lot of enthusiasm,16,5
Abu Bakr al-Baghdadi,Terrorist,Has a forgiving nature,17,4
Abu Bakr al-Baghdadi,Terrorist,Tends to be disorganized,18,4
Abu Bakr al-Baghdadi,Terrorist,Worries a lot,19,5
Abu Bakr al-Baghdadi,Terrorist,Has an active imagination,20,2
Abu Bakr al-Baghdadi,Terrorist,Tends to be quiet,21,5
Abu Bakr al-Baghdadi,Terrorist,Is generally trusting,22,5
Abu Bakr al-Baghdadi,Terrorist,Tends to be lazy,23,3
Abu Bakr al-Baghdadi,Terrorist,"Is emotionally stable, not easily upset",24,5
Abu Bakr al-Baghdadi,Terrorist,Is inventive,25,3
Abu Bakr al-Baghdadi,Terrorist,Has an assertive personality,26,2
Abu Bakr al-Baghdadi,Terrorist,Can be cold and aloof,27,5
Abu Bakr al-Baghdadi,Terrorist,Perseveres until the task is finished,28,5
Abu Bakr al-Baghdadi,Terrorist,Can be moody,29,5
Abu Bakr al-Baghdadi,Terrorist,"Values artistic, aesthetic experiences",30,5
Abu Bakr al-Baghdadi,Terrorist,"Is sometimes shy, inhibited",31,5
Abu Bakr al-Baghdadi,Terrorist,Is considerate and kind to almost everyone,32,5
Abu Bakr al-Baghdadi,Terrorist,Does things efficiently,33,5
Abu Bakr al-Baghdadi,Terrorist,Remains calm in tense situations,34,3
Abu Bakr al-Baghdadi,Terrorist,Prefers work that is routine,35,5
Abu Bakr al-Baghdadi,Terrorist,"Is outgoing, sociable",36,3
Abu Bakr al-Baghdadi,Terrorist,Is sometimes rude to others,37,5
Abu Bakr al-Baghdadi,Terrorist,Makes plans and follows through with them,38,3
Abu Bakr al-Baghdadi,Terrorist,Gets nervous easily,39,2
Abu Bakr al-Baghdadi,Terrorist,"Likes to reflect, play with ideas",40,5
Abu Bakr al-Baghdadi,Terrorist,Has few artistic interests,41,4
Abu Bakr al-Baghdadi,Terrorist,Likes to cooperate with others,42,4
Abu Bakr al-Baghdadi,Terrorist,Is easily distracted,43,4
Abu Bakr al-Baghdadi,Terrorist,"Is sophisticated in art, music, or Literature",44,3
Anders Behring Breivik,Terrorist,Is talkative,1,4
Anders Behring Breivik,Terrorist,Tends to find fault with others,2,5
Anders Behring Breivik,Terrorist,Does a thorough job,3,4
Anders Behring Breivik,Terrorist,"Is depressed, blue",4,3
Anders Behring Breivik,Terrorist,"Is original, comes up with new ideas",5,5
Anders Behring Breivik,Terrorist,Is reserved,6,5
Anders Behring Breivik,Terrorist,Is helpful and unselfish with others,7,3
Anders Behring Breivik,Terrorist,Can be somewhat careless,8,4
Anders Behring Breivik,Terrorist,"Is relaxed, handles stress well",9,2
Anders Behring Breivik,Terrorist,Is curious about many different things,10,5
Anders Behring Breivik,Terrorist,Is full of energy,11,5
Anders Behring Breivik,Terrorist,Starts quarrels with others,12,3
Anders Behring Breivik,Terrorist,Is a reliable worker,13,3
Anders Behring Breivik,Terrorist,Can be tense,14,5
Anders Behring Breivik,Terrorist,"Is ingenious, a deep thinker",15,4
Anders Behring Breivik,Terrorist,Generates a lot of enthusiasm,16,4
Anders Behring Breivik,Terrorist,Has a forgiving nature,17,3
Anders Behring Breivik,Terrorist,Tends to be disorganized,18,4
Anders Behring Breivik,Terrorist,Worries a lot,19,5
Anders Behring Breivik,Terrorist,Has an active imagination,20,3
Anders Behring Breivik,Terrorist,Tends to be quiet,21,4
Anders Behring Breivik,Terrorist,Is generally trusting,22,5
Anders Behring Breivik,Terrorist,Tends to be lazy,23,4
Anders Behring Breivik,Terrorist,"Is emotionally stable, not easily upset",24,5
Anders Behring Breivik,Terrorist,Is inventive,25,3
Anders Behring Breivik,Terrorist,Has an assertive personality,26,3
Anders Behring Breivik,Terrorist,Can be cold and aloof,27,5
Anders Behring Breivik,Terrorist,Perseveres until the task is finished,28,4
Anders Behring Breivik,Terrorist,Can be moody,29,4
Anders Behring Breivik,Terrorist,"Values artistic, aesthetic experiences",30,5
Anders Behring Breivik,Terrorist,"Is sometimes shy, inhibited",31,3
Anders Behring Breivik,Terrorist,Is considerate and kind to almost everyone,32,4
Anders Behring Breivik,Terrorist,Does things efficiently,33,5
Anders Behring Breivik,Terrorist,Remains calm in tense situations,34,5
Anders Behring Breivik,Terrorist,Prefers work that is routine,35,2
Anders Behring Breivik,Terrorist,"Is outgoing, sociable",36,4
Anders Behring Breivik,Terrorist,Is sometimes rude to others,37,4
Anders Behring Breivik,Terrorist,Makes plans and follows through with them,38,5
Anders Behring Breivik,Terrorist,Gets nervous easily,39,3
Anders Behring Breivik,Terrorist,"Likes to reflect, play with ideas",40,4
Anders Behring Breivik,Terrorist,Has few artistic interests,41,3
Anders Behring Breivik,Terrorist,Likes to cooperate with others,42,5
Anders Behring Breivik,Terrorist,Is easily distracted,43,2
Anders Behring Breivik,Terrorist,"Is sophisticated in art, music, or Literature",44,4
Stepan Bandera,Terrorist,Is talkative,1,4
Stepan Bandera,Terrorist,Tends to find fault with others,2,3
Stepan Bandera,Terrorist,Does a thorough job,3,4
Stepan Bandera,Terrorist,"Is depressed, blue",4,3
Stepan Bandera,Terrorist,"Is original, comes up with new ideas",5,2
Stepan Bandera,Terrorist,Is reserved,6,5
Stepan Bandera,Terrorist,Is helpful and unselfish with others,7,3
Stepan Bandera,Terrorist,Can be somewhat careless,8,3
Stepan Bandera,Terrorist,"Is relaxed, handles stress well",9,3
Stepan Bandera,Terrorist,Is curious about many different things,10,5
Stepan Bandera,Terrorist,Is full of energy,11,5
Stepan Bandera,Terrorist,Starts quarrels with others,12,5
Stepan Bandera,Terrorist,Is a reliable worker,13,5
Stepan Bandera,Terrorist,Can be tense,14,5
Stepan Bandera,Terrorist,"Is ingenious, a deep thinker",15,5
Stepan Bandera,Terrorist,Generates a lot of enthusiasm,16,5
Stepan Bandera,Terrorist,Has a forgiving nature,17,5
Stepan Bandera,Terrorist,Tends to be disorganized,18,5
Stepan Bandera,Terrorist,Worries a lot,19,2
Stepan Bandera,Terrorist,Has an active imagination,20,5
Stepan Bandera,Terrorist,Tends to be quiet,21,5
Stepan Bandera,Terrorist,Is generally trusting,22,3
Stepan Bandera,Terrorist,Tends to be lazy,23,4
Stepan Bandera,Terrorist,"Is emotionally stable, not easily upset",24,5
Stepan Bandera,Terrorist,Is inventive,25,5
Stepan Bandera,Terrorist,Has an assertive personality,26,5
Stepan Bandera,Terrorist,Can be cold and aloof,27,3
Stepan Bandera,Terrorist,Perseveres until the task is finished,28,5
Stepan Bandera,Terrorist,Can be moody,29,3
Stepan Bandera,Terrorist,"Values artistic, aesthetic experiences",30,5
Stepan Bandera,Terrorist,"Is sometimes shy, inhibited",31,2
Stepan Bandera,Terrorist,Is considerate and kind to almost everyone,32,3
Stepan Bandera,Terrorist,Does things efficiently,33,5
Stepan Bandera,Terrorist,Remains calm in tense situations,34,3
Stepan Bandera,Terrorist,Prefers work that is routine,35,1
Stepan Bandera,Terrorist,"Is outgoing, sociable",36,4
Stepan Bandera,Terrorist,Is sometimes rude to others,37,4
Stepan Bandera,Terrorist,Makes plans and follows through with them,38,5
Stepan Bandera,Terrorist,Gets nervous easily,39,3
Stepan Bandera,Terrorist,"Likes to reflect, play with ideas",40,5
Stepan Bandera,Terrorist,Has few artistic interests,41,4
Stepan Bandera,Terrorist,Likes to cooperate with others,42,5
Stepan Bandera,Terrorist,Is easily distracted,43,1
Stepan Bandera,Terrorist,"Is sophisticated in art, music, or Literature",44,4
Nigel Farage,Terrorist,Is talkative,1,3
Nigel Farage,Terrorist,Tends to find fault with others,2,5
Nigel Farage,Terrorist,Does a thorough job,3,4
Nigel Farage,Terrorist,"Is depressed, blue",4,1
Nigel Farage,Terrorist,"Is original, comes up with new ideas",5,1
Nigel Farage,Terrorist,Is reserved,6,5
Nigel Farage,Terrorist,Is helpful and unselfish with others,7,5
Nigel Farage,Terrorist,Can be somewhat careless,8,5
Nigel Farage,Terrorist,"Is relaxed, handles stress well",9,3
Nigel Farage,Terrorist,Is curious about many different things,10,5
Nigel Farage,Terrorist,Is full of energy,11,5
Nigel Farage,Terrorist,Starts quarrels with others,12,5
Nigel Farage,Terrorist,Is a reliable worker,13,3
Nigel Farage,Terrorist,Can be tense,14,2
Nigel Farage,Terrorist,"Is ingenious, a deep thinker",15,3
Nigel Farage,Terrorist,Generates a lot of enthusiasm,16,5
Nigel Farage,Terrorist,Has a forgiving nature,17,5
Nigel Farage,Terrorist,Tends to be disorganized,18,5
Nigel Farage,Terrorist,Worries a lot,19,5
Nigel Farage,Terrorist,Has an active imagination,20,5
Nigel Farage,Terrorist,Tends to be quiet,21,5
Nigel Farage,Terrorist,Is generally trusting,22,3
Nigel Farage,Terrorist,Tends to be lazy,23,5
Nigel Farage,Terrorist,"Is emotionally stable, not easily upset",24,5
Nigel Farage,Terrorist,Is inventive,25,3
Nigel Farage,Terrorist,Has an assertive personality,26,5
Nigel Farage,Terrorist,Can be cold and aloof,27,5
Nigel Farage,Terrorist,Perseveres until the task is finished,28,5
Nigel Farage,Terrorist,Can be moody,29,3
Nigel Farage,Terrorist,"Values artistic, aesthetic experiences",30,5
Nigel Farage,Terrorist,"Is sometimes shy, inhibited",31,3
Nigel Farage,Terrorist,Is considerate and kind to almost everyone,32,2
Nigel Farage,Terrorist,Does things efficiently,33,5
Nigel Farage,Terrorist,Remains calm in tense situations,34,3
Nigel Farage,Terrorist,Prefers work that is routine,35,5
Nigel Farage,Terrorist,"Is outgoing, sociable",36,3
Nigel Farage,Terrorist,Is sometimes rude to others,37,5
Nigel Farage,Terrorist,Makes plans and follows through with them,38,4
Nigel Farage,Terrorist,Gets nervous easily,39,5
Nigel Farage,Terrorist,"Likes to reflect, play with ideas",40,5
Nigel Farage,Terrorist,Has few artistic interests,41,5
Nigel Farage,Terrorist,Likes to cooperate with others,42,2
Nigel Farage,Terrorist,Is easily distracted,43,5
Nigel Farage,Terrorist,"Is sophisticated in art, music, or Literature",44,3
Ted Kaczynski,Terrorist,Is talkative,1,5
Ted Kaczynski,Terrorist,Tends to find fault with others,2,4
Ted Kaczynski,Terrorist,Does a thorough job,3,5
Ted Kaczynski,Terrorist,"Is depressed, blue",4,5
Ted Kaczynski,Terrorist,"Is original, comes up with new ideas",5,5
Ted Kaczynski,Terrorist,Is reserved,6,4
Ted Kaczynski,Terrorist,Is helpful and unselfish with others,7,2
Ted Kaczynski,Terrorist,Can be somewhat careless,8,5
Ted Kaczynski,Terrorist,"Is relaxed, handles stress well",9,4
Ted Kaczynski,Terrorist,Is curious about many different things,10,5
Ted Kaczynski,Terrorist,Is full of energy,11,5
Ted Kaczynski,Terrorist,Starts quarrels with others,12,2
Ted Kaczynski,Terrorist,Is a reliable worker,13,2
Ted Kaczynski,Terrorist,Can be tense,14,5
Ted Kaczynski,Terrorist,"Is ingenious, a deep thinker",15,5
Ted Kaczynski,Terrorist,Generates a lot of enthusiasm,16,5
Ted Kaczynski,Terrorist,Has a forgiving nature,17,1
Ted Kaczynski,Terrorist,Tends to be disorganized,18,5
Ted Kaczynski,Terrorist,Worries a lot,19,1
Ted Kaczynski,Terrorist,Has an active imagination,20,5
Ted Kaczynski,Terrorist,Tends to be quiet,21,5
Ted Kaczynski,Terrorist,Is generally trusting,22,5
Ted Kaczynski,Terrorist,Tends to be lazy,23,3
Ted Kaczynski,Terrorist,"Is emotionally stable, not easily upset",24,5
Ted Kaczynski,Terrorist,Is inventive,25,4
Ted Kaczynski,Terrorist,Has an assertive personality,26,3
Ted Kaczynski,Terrorist,Can be cold and aloof,27,4
Ted Kaczynski,Terrorist,Perseveres until the task is finished,28,5
Ted Kaczynski,Terrorist,Can be moody,29,3
Ted Kaczynski,Terrorist,"Values artistic, aesthetic experiences",30,3
Ted Kaczynski,Terrorist,"Is sometimes shy, inhibited",31,3
Ted Kaczynski,Terrorist,Is considerate and kind to almost everyone,32,3
Ted Kaczynski,Terrorist,Does things efficiently,33,4
Ted Kaczynski,Terrorist,Remains calm in tense situations,34,3
Ted Kaczynski,Terrorist,Prefers work that is routine,35,5
Ted Kaczynski,Terrorist,"Is outgoing, sociable",36,4
Ted Kaczynski,Terrorist,Is sometimes rude to others,37,5
Ted Kaczynski,Terrorist,Makes plans and follows through with them,38,5
Ted Kaczynski,Terrorist,Gets nervous easily,39,5
Ted Kaczynski,Terrorist,"Likes to reflect, play with ideas",40,5
Ted Kaczynski,Terrorist,Has few artistic interests,41,5
Ted Kaczynski,Terrorist,Likes to cooperate with others,42,3
Ted Kaczynski,Terrorist,Is easily distracted,43,3
Ted Kaczynski,Terrorist,"Is sophisticated in art, music, or Literature",44,5
Joseph Kony,Terrorist,Is talkative,1,2
Joseph Kony,Terrorist,Tends to find fault with others,2,4
Joseph Kony,Terrorist,Does a thorough job,3,5
Joseph Kony,Terrorist,"Is depressed, blue",4,3
Joseph Kony,Terrorist,"Is original, comes up with new ideas",5,3
Joseph Kony,Terrorist,Is reserved,6,2
Joseph Kony,Terrorist,Is helpful and unselfish with others,7,5
Joseph Kony,Terrorist,Can be somewhat careless,8,5
Joseph Kony,Terrorist,"Is relaxed, handles stress well",9,3
Joseph Kony,Terrorist,Is curious about many different things,10,2
Joseph Kony,Terrorist,Is full of energy,11,3
Joseph Kony,Terrorist,Starts quarrels with others,12,3
Joseph Kony,Terrorist,Is a reliable worker,13,4
Joseph Kony,Terrorist,Can be tense,14,2
Joseph Kony,Terrorist,"Is ingenious, a deep thinker",15,5
Joseph Kony,Terrorist,Generates a lot of enthusiasm,16,5
Joseph Kony,Terrorist,Has a forgiving nature,17,5
Joseph Kony,Terrorist,Tends to be disorganized,18,3
Joseph Kony,Terrorist,Worries a lot,19,4
Joseph Kony,Terrorist,Has an active imagination,20,5
Joseph Kony,Terrorist,Tends to be quiet,21,3
Joseph Kony,Terrorist,Is generally trusting,22,3
Joseph Kony,Terrorist,Tends to be lazy,23,4
Joseph Kony,Terrorist,"Is emotionally stable, not easily upset",24,5
Joseph Kony,Terrorist,Is inventive,25,5
Joseph Kony,Terrorist,Has an assertive personality,26,5
Joseph Kony,Terrorist,Can be cold and aloof,27,3
Joseph Kony,Terrorist,Perseveres until the task is finished,28,5
Joseph Kony,Terrorist,Can be moody,29,3
Joseph Kony,Terrorist,"Values artistic, aesthetic experiences",30,5
Joseph Kony,Terrorist,"Is sometimes shy, inhibited",31,3
Joseph Kony,Terrorist,Is considerate and kind to almost everyone,32,3
Joseph Kony,Terrorist,Does things efficiently,33,5
Joseph Kony,Terrorist,Remains calm in tense situations,34,5
Joseph Kony,Terrorist,Prefers work that is routine,35,5
Joseph Kony,Terrorist,"Is outgoing, sociable",36,3
Joseph Kony,Terrorist,Is sometimes rude to others,37,4
Joseph Kony,Terrorist,Makes plans and follows through with them,38,5
Joseph Kony,Terrorist,Gets nervous easily,39,5
Joseph Kony,Terrorist,"Likes to reflect, play with ideas",40,3
Joseph Kony,Terrorist,Has few artistic interests,41,4
Joseph Kony,Terrorist,Likes to cooperate with others,42,5
Joseph Kony,Terrorist,Is easily distracted,43,3
Joseph Kony,Terrorist,"Is sophisticated in art, music, or Literature",44,5
Carlos the Jackal,Terrorist,Is talkative,1,5
Carlos the Jackal,Terrorist,Tends to find fault with others,2,2
Carlos the Jackal,Terrorist,Does a thorough job,3,4
Carlos the Jackal,Terrorist,"Is depressed, blue",4,3
Carlos the Jackal,Terrorist,"Is original, comes up with new ideas",5,5
Carlos the Jackal,Terrorist,Is reserved,6,4
Carlos the Jackal,Terrorist,Is helpful and unselfish with others,7,5
Carlos the Jackal,Terrorist,Can be somewhat careless,8,5
Carlos the Jackal,Terrorist,"Is relaxed, handles stress well",9,2
Carlos the Jackal,Terrorist,Is curious about many different things,10,4
Carlos the Jackal,Terrorist,Is full of energy,11,4
Carlos the Jackal,Terrorist,Starts quarrels with others,12,3
Carlos the Jackal,Terrorist,Is a reliable worker,13,2
Carlos the Jackal,Terrorist,Can be tense,14,3
Carlos the Jackal,Terrorist,"Is ingenious, a deep thinker",15,3
Carlos the Jackal,Terrorist,Generates a lot of enthusiasm,16,5
Carlos the Jackal,Terrorist,Has a forgiving nature,17,2
Carlos the Jackal,Terrorist,Tends to be disorganized,18,3
Carlos the Jackal,Terrorist,Worries a lot,19,3
Carlos the Jackal,Terrorist,Has an active imagination,20,2
Carlos the Jackal,Terrorist,Tends to be quiet,21,3
Carlos the Jackal,Terrorist,Is generally trusting,22,5
Carlos the Jackal,Terrorist,Tends to be lazy,23,4
Carlos the Jackal,Terrorist,"Is emotionally stable, not easily upset",24,5
Carlos the Jackal,Terrorist,Is inventive,25,3
Carlos the Jackal,Terrorist,Has an assertive personality,26,4
Carlos the Jackal,Terrorist,Can be cold and aloof,27,3
Carlos the Jackal,Terrorist,Perseveres until the task is finished,28,5
Carlos the Jackal,Terrorist,Can be moody,29,4
Carlos the Jackal,Terrorist,"Values artistic, aesthetic experiences",30,4
Carlos the Jackal,Terrorist,"Is sometimes shy, inhibited",31,5
Carlos the Jackal,Terrorist,Is considerate and kind to almost everyone,32,5
Carlos the Jackal,Terrorist,Does things efficiently,33,3
Carlos the Jackal,Terrorist,Remains calm in tense situations,34,4
Carlos the Jackal,Terrorist,Prefers work that is routine,35,4
Carlos the Jackal,Terrorist,"Is outgoing, sociable",36,3
Carlos the Jackal,Terrorist,Is sometimes rude to others,37,3
Carlos the Jackal,Terrorist,Makes plans and follows through with them,38,5
Carlos the Jackal,Terrorist,Gets nervous easily,39,5
Carlos the Jackal,Terrorist,"Likes to reflect, play with ideas",40,5
Carlos the Jackal,Terrorist,Has few artistic interests,41,3
Carlos the Jackal,Terrorist,Likes to cooperate with others,42,5
Carlos the Jackal,Terrorist,Is easily distracted,43,3
Carlos the Jackal,Terrorist,"Is sophisticated in art, music, or Literature",44,4
Shoko Asahara,Terrorist,Is talkative,1,5
Shoko Asahara,Terrorist,Tends to find fault with others,2,5
Shoko Asahara,Terrorist,Does a thorough job,3,3
Shoko Asahara,Terrorist,"Is depressed, blue",4,5
Shoko Asahara,Terrorist,"Is original, comes up with new ideas",5,3
Shoko Asahara,Terrorist,Is reserved,6,4
Shoko Asahara,Terrorist,Is helpful and unselfish with others,7,2
Shoko Asahara,Terrorist,Can be somewhat careless,8,3
Shoko Asahara,Terrorist,"Is relaxed, handles stress well",9,2
Shoko Asahara,Terrorist,Is curious about many different things,10,5
Shoko Asahara,Terrorist,Is full of energy,11,3
Shoko Asahara,Terrorist,Starts quarrels with others,12,5
Shoko Asahara,Terrorist,Is a reliable worker,13,2
Shoko Asahara,Terrorist,Can be tense,14,5
Shoko Asahara,Terrorist,"Is ingenious, a deep thinker",15,3
Shoko Asahara,Terrorist,Generates a lot of enthusiasm,16,3
Shoko Asahara,Terrorist,Has a forgiving nature,17,5
Shoko Asahara,Terrorist,Tends to be disorganized,18,3
Shoko Asahara,Terrorist,Worries a lot,19,3
Shoko Asahara,Terrorist,Has an active imagination,20,5
Shoko Asahara,Terrorist,Tends to be quiet,21,5
Shoko Asahara,Terrorist,Is generally trusting,22,5
Shoko Asahara,Terrorist,Tends to be lazy,23,3
Shoko Asahara,Terrorist,"Is emotionally stable, not easily upset",24,4
Shoko Asahara,Terrorist,Is inventive,25,2
Shoko Asahara,Terrorist,Has an assertive personality,26,4
Shoko Asahara,Terrorist,Can be cold and aloof,27,5
Shoko Asahara,Terrorist,Perseveres until the task is finished,28,5
Shoko Asahara,Terrorist,Can be moody,29,3
Shoko Asahara,Terrorist,"Values artistic, aesthetic experiences",30,3
Shoko Asahara,Terrorist,"Is sometimes shy, inhibited",31,2
Shoko Asahara,Terrorist,Is considerate and kind to almost everyone,32,5
Shoko Asahara,Terrorist,Does things efficiently,33,5
Shoko Asahara,Terrorist,Remains calm in tense situations,34,5
Shoko Asahara,Terrorist,Prefers work that is routine,35,5
Shoko Asahara,Terrorist,"Is outgoing, sociable",36,2
Shoko Asahara,Terrorist,Is sometimes rude to others,37,2
Shoko Asahara,Terrorist,Makes plans and follows through with them,38,5
Shoko Asahara,Terrorist,Gets nervous easily,39,4
Shoko Asahara,Terrorist,"Likes to reflect, play with ideas",40,4
Shoko Asahara,Terrorist,Has few artistic interests,41,5
Shoko Asahara,Terrorist,Likes to cooperate with others,42,5
Shoko Asahara,Terrorist,Is easily distracted,43,5
Shoko Asahara,Terrorist,"Is sophisticated in art, music, or Literature",44,5
Fanny Kaplan,Terrorist,Is talkative,1,5
Fanny Kaplan,Terrorist,Tends to find fault with others,2,5
Fanny Kaplan,Terrorist,Does a thorough job,3,5
Fanny Kaplan,Terrorist,"Is depressed, blue",4,3
Fanny Kaplan,Terrorist,"Is original, comes up with new ideas",5,4
Fanny Kaplan,Terrorist,Is reserved,6,5
Fanny Kaplan,Terrorist,Is helpful and unselfish with others,7,1
Fanny Kaplan,Terrorist,Can be somewhat careless,8,3
Fanny Kaplan,Terrorist,"Is relaxed, handles stress well",9,4
Fanny Kaplan,Terrorist,Is curious about many different things,10,3
Fanny Kaplan,Terrorist,Is full of energy,11,3
Fanny Kaplan,Terrorist,Starts quarrels with others,12,5
Fanny Kaplan,Terrorist,Is a reliable worker,13,5
Fanny Kaplan,Terrorist,Can be tense,14,4
Fanny Kaplan,Terrorist,"Is ingenious, a deep thinker",15,3
Fanny Kaplan,Terrorist,Generates a lot of enthusiasm,16,3
Fanny Kaplan,Terrorist,Has a forgiving nature,17,4
Fanny Kaplan,Terrorist,Tends to be disorganized,18,4
Fanny Kaplan,Terrorist,Worries a lot,19,3
Fanny Kaplan,Terrorist,Has an active imagination,20,5
Fanny Kaplan,Terrorist,Tends to be quiet,21,4
Fanny Kaplan,Terrorist,Is generally trusting,22,4
Fanny Kaplan,Terrorist,Tends to be lazy,23,5
Fanny Kaplan,Terrorist,"Is emotionally stable, not easily upset",24,5
Fanny Kaplan,Terrorist,Is inventive,25,4
Fanny Kaplan,Terrorist,Has an assertive personality,26,5
Fanny Kaplan,Terrorist,Can be cold and aloof,27,3
Fanny Kaplan,Terrorist,Perseveres until the task is finished,28,5
Fanny Kaplan,Terrorist,Can be moody,29,2
Fanny Kaplan,Terrorist,"Values artistic, aesthetic experiences",30,3
Fanny Kaplan,Terrorist,"Is sometimes shy, inhibited",31,4
Fanny Kaplan,Terrorist,Is considerate and kind to almost everyone,32,4
Fanny Kaplan,Terrorist,Does things efficiently,33,5
Fanny Kaplan,Terrorist,Remains calm in tense situations,34,5
Fanny Kaplan,Terrorist,Prefers work that is routine,35,5
Fanny Kaplan,Terrorist,"Is outgoing, sociable",36,5
Fanny Kaplan,Terrorist,Is sometimes rude to others,37,3
Fanny Kaplan,Terrorist,Makes plans and follows through with them,38,5
Fanny Kaplan,Terrorist,Gets nervous easily,39,5
Fanny Kaplan,Terrorist,"Likes to reflect, play with ideas",40,5
Fanny Kaplan,Terrorist,Has few artistic interests,41,4
Fanny Kaplan,Terrorist,Likes to cooperate with others,42,5
Fanny Kaplan,Terrorist,Is easily distracted,43,4
Fanny Kaplan,Terrorist,"Is sophisticated in art, music, or Literature",44,3
Timothy McVeigh,Terrorist,Is talkative,1,5
Timothy McVeigh,Terrorist,Tends to find fault with others,2,3
Timothy McVeigh,Terrorist,Does a thorough job,3,5
Timothy McVeigh,Terrorist,"Is depressed, blue",4,4
Timothy McVeigh,Terrorist,"Is original, comes up with new ideas",5,4
Timothy McVeigh,Terrorist,Is reserved,6,4
Timothy McVeigh,Terrorist,Is helpful and unselfish with others,7,3
Timothy McVeigh,Terrorist,Can be somewhat careless,8,4
Timothy McVeigh,Terrorist,"Is relaxed, handles stress well",9,1
Timothy McVeigh,Terrorist,Is curious about many different things,10,2
Timothy McVeigh,Terrorist,Is full of energy,11,5
Timothy McVeigh,Terrorist,Starts quarrels with others,12,5
Timothy McVeigh,Terrorist,Is a reliable worker,13,5
Timothy McVeigh,Terrorist,Can be tense,14,5
Timothy McVeigh,Terrorist,"Is ingenious, a deep thinker",15,4
Timothy McVeigh,Terrorist,Generates a lot of enthusiasm,16,4
Timothy McVeigh,Terrorist,Has a forgiving nature,17,2
Timothy McVeigh,Terrorist,Tends to be disorganized,18,1
